file,n_rows,t0_ms,t1_ms
Subj_12_Isokin_L_04kg_St_EMG_data.csv,19350,1603468149271.0,1603468186244.78
Subj_12_Isokin_R_02kg_40bpm_EMG_data.csv,34200,1603467029983.0,1603467094857.57
Subj_12_Isokin_R_02kg_60bpm_EMG_data.csv,32250,1603467176488.0,1603467236537.59
Subj_12_Isokin_R_02kg_80bpm_EMG_data.csv,29850,1603467295789.0,1603467352222.27
Subj_12_Isokin_R_02kg_St_EMG_data.csv,15900,1603466895160.0,1603466924178.78
Subj_12_Isokin_R_04kg_40bpm_EMG_data.csv,18126,1603467840591.0,1603467874579.8
Subj_12_Isokin_R_04kg_60bpm_EMG_data.csv,31050,1603467942781.0,1603468000641.6
Subj_12_Isokin_R_04kg_80bpm_EMG_data.csv,26102,1603468029277.0,1603468077974.23
Subj_12_Isokin_R_04kg_St_EMG_data.csv,18150,1603467767257.0,1603467801042.68
Subj_12_MMH_Bim_L_02kg_Trial_1_EMG_data.csv,36228,1603464024235.0,1603464097564.6
Subj_12_MMH_Bim_L_02kg_Trial_2_EMG_data.csv,42750,1603464149779.0,1603464228346.99
Subj_12_MMH_Bim_L_02kg_Trial_3_EMG_data.csv,38550,1603464241293.0,1603464315191.13
Subj_12_MMH_Bim_L_08kg_Trial_1_EMG_data.csv,41250,1603464374728.0,1603464454517.02
Subj_12_MMH_Bim_L_08kg_Trial_2_EMG_data.csv,40200,1603464476932.0,1603464554140.38
Subj_12_MMH_Bim_L_08kg_Trial_3_EMG_data.csv,44250,1603464572267.0,1603464657686.15
Subj_12_MMH_Bim_L_12kg_Trial_1_EMG_data.csv,41850,1603464712127.0,1603464791564.49
Subj_12_MMH_Bim_L_12kg_Trial_2_EMG_data.csv,43950,1603464808139.0,1603464892388.89
Subj_12_MMH_Bim_L_12kg_Trial_3_EMG_data.csv,44400,1603464921339.0,1603465002126.54
Subj_12_MMH_Bim_R_02kg_Trial_1_EMG_data.csv,53850,1603464031249.0,1603464130178.13
Subj_12_MMH_Bim_R_02kg_Trial_2_EMG_data.csv,42900,1603464153000.0,1603464231822.72
Subj_12_MMH_Bim_R_02kg_Trial_3_EMG_data.csv,39600,1603464244532.0,1603464318296.74
Subj_12_MMH_Bim_R_08kg_Trial_1_EMG_data.csv,40350,1603464383657.0,1603464457853.45
Subj_12_MMH_Bim_R_08kg_Trial_2_EMG_data.csv,39600,1603464481611.0,1603464556332.84
Subj_12_MMH_Bim_R_08kg_Trial_3_EMG_data.csv,42600,1603464578802.0,1603464660443.15
Subj_12_MMH_Bim_R_12kg_Trial_1_EMG_data.csv,42150,1603464714727.0,1603464793735.79
Subj_12_MMH_Bim_R_12kg_Trial_2_EMG_data.csv,46500,1603464810426.0,1603464895500.1
Subj_12_MMH_Bim_R_12kg_Trial_3_EMG_data.csv,42300,1603464923770.0,1603465005373.2
Subj_12_MMH_One_L_02kg_Trial_1_EMG_data.csv,49500,1603465643388.0,1603465729129.07
Subj_12_MMH_One_L_02kg_Trial_2_EMG_data.csv,40650,1603465752500.0,1603465823973.17
Subj_12_MMH_One_L_02kg_Trial_3_EMG_data.csv,43650,1603465861242.0,1603465937585.12
Subj_12_MMH_One_L_04kg_Trial_1_EMG_data.csv,44850,1603466020808.0,1603466098308.3
Subj_12_MMH_One_L_04kg_Trial_2_EMG_data.csv,40950,1603466118897.0,1603466190677.72
Subj_12_MMH_One_L_04kg_Trial_3_EMG_data.csv,43500,1603466216030.0,1603466290793.91
Subj_12_MMH_One_R_02kg_Trial_1_EMG_data.csv,46050,1603465292954.0,1603465371516.11
Subj_12_MMH_One_R_02kg_Trial_2_EMG_data.csv,39300,1603465413763.0,1603465481145.05
Subj_12_MMH_One_R_02kg_Trial_3_EMG_data.csv,37650,1603465544191.0,1603465610141.09
Subj_12_MMH_One_R_04kg_Trial_1_EMG_data.csv,41100,1603466387634.0,1603466464473.88
Subj_12_MMH_One_R_04kg_Trial_2_EMG_data.csv,39300,1603466500766.0,1603466576303.36
Subj_12_MMH_One_R_04kg_Trial_3_EMG_data.csv,40950,1603466592046.0,1603466671594.63
Subj_12_MVC_All_L_EMG_data.csv,27300,1603468602116.0,1603468654594.6
Subj_12_MVC_All_R_EMG_data.csv,26250,1603468606699.0,1603468657396.23
Subj_13_Isokin_L_02kg_40bpm_EMG_data.csv,62550,1593102308574.0,1593102392166.1
Subj_13_Isokin_L_02kg_60bpm_EMG_data.csv,50850,1593102451593.0,1593102524067.72
Subj_13_Isokin_L_02kg_80bpm_EMG_data.csv,53550,1593102540569.0,1593102612891.53
Subj_13_Isokin_L_02kg_St_EMG_data.csv,37350,1593102223153.0,1593102265526.24
Subj_13_Isokin_L_04kg_40bpm_EMG_data.csv,56250,1593103299260.0,1593103376149.2
Subj_13_Isokin_L_04kg_60bpm_EMG_data.csv,49950,1593103400940.0,1593103470790.55
Subj_13_Isokin_L_04kg_80bpm_EMG_data.csv,51600,1593103486088.0,1593103557275.98
Subj_13_Isokin_L_04kg_St_EMG_data.csv,32850,1593103239112.0,1593103281897.5
Subj_13_Isokin_R_02kg_40bpm_EMG_data.csv,60750,1593101702755.0,1593101788509.57
Subj_13_Isokin_R_02kg_60bpm_EMG_data.csv,56400,1593101925155.0,1593102001808.62
Subj_13_Isokin_R_02kg_80bpm_EMG_data.csv,62250,1593102063746.0,1593102147013.16
Subj_13_Isokin_R_02kg_St_EMG_data.csv,28800,1593101553556.0,1593101590982.04
Subj_13_Isokin_R_04kg_40bpm_EMG_data.csv,61800,1593102862969.0,1593102946886.49
Subj_13_Isokin_R_04kg_60bpm_EMG_data.csv,50550,1593103007188.0,1593103077297.59
Subj_13_Isokin_R_04kg_80bpm_EMG_data.csv,51000,1593103092420.0,1593103164896.85
Subj_13_Isokin_R_04kg_St_EMG_data.csv,31350,1593102797535.0,1593102836866.67
Subj_13_MMH_Bim_L_02kg_Trial_1_EMG_data.csv,67350,1593097653228.0,1593097756800.11
Subj_13_MMH_Bim_L_02kg_Trial_2_EMG_data.csv,64650,1593097784792.0,1593097876588.53
Subj_13_MMH_Bim_L_02kg_Trial_3_EMG_data.csv,59550,1593097953800.0,1593098037482.63
Subj_13_MMH_Bim_L_08kg_Trial_1_EMG_data.csv,62400,1593098104897.0,1593098196941.62
Subj_13_MMH_Bim_L_08kg_Trial_2_EMG_data.csv,55950,1593098224766.0,1593098307856.28
Subj_13_MMH_Bim_L_08kg_Trial_3_EMG_data.csv,54000,1593098343507.0,1593098423094.88
Subj_13_MMH_Bim_L_12kg_Trial_1_EMG_data.csv,59100,1593098506797.0,1593098594926.08
Subj_13_MMH_Bim_L_12kg_Trial_2_EMG_data.csv,56400,1593098643175.0,1593098728131.5
Subj_13_MMH_Bim_L_12kg_Trial_3_EMG_data.csv,70950,1593098791372.0,1593098873233.57
Subj_13_MMH_Bim_R_02kg_Trial_1_EMG_data.csv,66300,1593097660227.0,1593097755208.09
Subj_13_MMH_Bim_R_02kg_Trial_2_EMG_data.csv,59250,1593097791614.0,1593097875034.16
Subj_13_MMH_Bim_R_02kg_Trial_3_EMG_data.csv,55500,1593097955705.0,1593098036094.54
Subj_13_MMH_Bim_R_08kg_Trial_1_EMG_data.csv,55350,1593098109590.0,1593098195816.07
Subj_13_MMH_Bim_R_08kg_Trial_2_EMG_data.csv,52650,1593098228337.0,1593098306693.52
Subj_13_MMH_Bim_R_08kg_Trial_3_EMG_data.csv,53400,1593098348040.0,1593098426521.93
Subj_13_MMH_Bim_R_12kg_Trial_1_EMG_data.csv,57900,1593098511420.0,1593098598254.36
Subj_13_MMH_Bim_R_12kg_Trial_2_EMG_data.csv,50689,1593098648947.0,1593098730696.25
Subj_13_MMH_Bim_R_12kg_Trial_3_EMG_data.csv,70650,1593098796370.0,1593098875694.89
Subj_13_MMH_One_L_02kg_Trial_1_EMG_data.csv,59850,1593099800280.0,1593099884661.83
Subj_13_MMH_One_L_02kg_Trial_2_EMG_data.csv,55500,1593099927247.0,1593100005062.13
Subj_13_MMH_One_L_02kg_Trial_3_EMG_data.csv,57000,1593100035276.0,1593100110518.58
Subj_13_MMH_One_L_04kg_Trial_1_EMG_data.csv,51900,1593100745580.0,1593100820425.55
Subj_13_MMH_One_L_04kg_Trial_2_EMG_data.csv,55950,1593100958326.0,1593101034053.85
Subj_13_MMH_One_L_04kg_Trial_3_EMG_data.csv,57000,1593101136436.0,1593101215644.57
Subj_13_MMH_One_R_02kg_Trial_1_EMG_data.csv,64500,1593099265688.0,1593099348453.32
Subj_13_MMH_One_R_02kg_Trial_2_EMG_data.csv,59550,1593099387915.0,1593099467483.28
Subj_13_MMH_One_R_02kg_Trial_3_EMG_data.csv,60450,1593099487573.0,1593099571354.49
Subj_13_MMH_One_R_04kg_Trial_1_EMG_data.csv,56850,1593100336469.0,1593100415330.33
Subj_13_MMH_One_R_04kg_Trial_2_EMG_data.csv,53550,1593100481277.0,1593100556776.38
Subj_13_MMH_One_R_04kg_Trial_3_EMG_data.csv,54150,1593100584318.0,1593100660002.33
Subj_13_MVC_All_L_EMG_data.csv,33450,1593103621186.0,1593103674095.2
Subj_13_MVC_All_R_EMG_data.csv,31200,1593103625352.0,1593103673133.09
Subj_14_Isokin_L_02kg_40bpm_EMG_data.csv,32100,1604075693639.0,1604075757719.45
Subj_14_Isokin_L_02kg_60bpm_EMG_data.csv,35700,1604076052246.0,1604076118057.32
Subj_14_Isokin_L_02kg_80bpm_EMG_data.csv,31350,1604076137327.0,1604076196136.99
Subj_14_Isokin_L_02kg_St_EMG_data.csv,16950,1604075637418.0,1604075670041.51
Subj_14_Isokin_L_04kg_40bpm_EMG_data.csv,31800,1604076614067.0,1604076677851.32
Subj_14_Isokin_L_04kg_60bpm_EMG_data.csv,27450,1604076704582.0,1604076760264.07
Subj_14_Isokin_L_04kg_80bpm_EMG_data.csv,26400,1604076781293.0,1604076836172.76
Subj_14_Isokin_L_04kg_St_EMG_data.csv,15300,1604076549322.0,1604076580181.46
Subj_14_Isokin_R_02kg_40bpm_EMG_data.csv,33900,1604075352293.0,1604075417401.26
Subj_14_Isokin_R_02kg_60bpm_EMG_data.csv,29700,1604075445363.0,1604075503615.38
Subj_14_Isokin_R_02kg_80bpm_EMG_data.csv,31500,1604075547561.0,1604075608690.28
Subj_14_Isokin_R_02kg_St_EMG_data.csv,15000,1604075295907.0,1604075323872.66
Subj_14_Isokin_R_04kg_40bpm_EMG_data.csv,30150,1604076306380.0,1604076367075.47
Subj_14_Isokin_R_04kg_60bpm_EMG_data.csv,29850,1604076391535.0,1604076451480.77
Subj_14_Isokin_R_04kg_80bpm_EMG_data.csv,26700,1604076479777.0,1604076534465.63
Subj_14_Isokin_R_04kg_St_EMG_data.csv,15450,1604076251695.0,1604076280435.57
Subj_14_MMH_Bim_L_02kg_Trial_1_EMG_data.csv,34950,1604073128945.0,1604073200003.42
Subj_14_MMH_Bim_L_02kg_Trial_2_EMG_data.csv,33750,1604073211503.0,1604073280212.21
Subj_14_MMH_Bim_L_02kg_Trial_3_EMG_data.csv,34650,1604073286149.0,1604073354660.29
Subj_14_MMH_Bim_L_08kg_Trial_1_EMG_data.csv,38100,1604073385564.0,1604073461185.31
Subj_14_MMH_Bim_L_08kg_Trial_2_EMG_data.csv,38250,1604073466914.0,1604073545279.63
Subj_14_MMH_Bim_L_08kg_Trial_3_EMG_data.csv,38700,1604073602342.0,1604073683188.52
Subj_14_MMH_Bim_L_12kg_Trial_1_EMG_data.csv,28893,1604073727235.0,1604073786330.99
Subj_14_MMH_Bim_L_12kg_Trial_2_EMG_data.csv,40350,1604073832549.0,1604073915877.17
Subj_14_MMH_Bim_L_12kg_Trial_3_EMG_data.csv,37350,1604073924185.0,1604074000533.43
Subj_14_MMH_Bim_R_02kg_Trial_1_EMG_data.csv,35700,1604073130425.0,1604073202345.93
Subj_14_MMH_Bim_R_02kg_Trial_2_EMG_data.csv,34500,1604073213329.0,1604073282293.31
Subj_14_MMH_Bim_R_02kg_Trial_3_EMG_data.csv,35550,1604073287592.0,1604073357179.86
Subj_14_MMH_Bim_R_08kg_Trial_1_EMG_data.csv,38100,1604073387272.0,1604073463125.84
Subj_14_MMH_Bim_R_08kg_Trial_2_EMG_data.csv,39300,1604073468225.0,1604073547609.75
Subj_14_MMH_Bim_R_08kg_Trial_3_EMG_data.csv,40500,1604073604038.0,1604073685550.15
Subj_14_MMH_Bim_R_12kg_Trial_1_EMG_data.csv,35400,1604073729126.0,1604073798281.96
Subj_14_MMH_Bim_R_12kg_Trial_2_EMG_data.csv,38850,1604073834710.0,1604073914020.39
Subj_14_MMH_Bim_R_12kg_Trial_3_EMG_data.csv,38100,1604073926222.0,1604074003033.9
Subj_14_MMH_One_L_02kg_Trial_1_EMG_data.csv,31800,1604074358760.0,1604074425649.69
Subj_14_MMH_One_L_02kg_Trial_2_EMG_data.csv,33150,1604074472217.0,1604074541096.67
Subj_14_MMH_One_L_02kg_Trial_3_EMG_data.csv,37200,1604074553146.0,1604074628779.12
Subj_14_MMH_One_L_04kg_Trial_1_EMG_data.csv,39150,1604074927934.0,1604075006155.54
Subj_14_MMH_One_L_04kg_Trial_2_EMG_data.csv,35400,1604075009816.0,1604075081348.6
Subj_14_MMH_One_L_04kg_Trial_3_EMG_data.csv,21348,1604075088416.0,1604075133142.55
Subj_14_MMH_One_R_02kg_Trial_1_EMG_data.csv,33750,1604074145317.0,1604074214990.23
Subj_14_MMH_One_R_02kg_Trial_2_EMG_data.csv,21507,1604074218770.0,1604074264769.53
Subj_14_MMH_One_R_02kg_Trial_3_EMG_data.csv,32250,1604074288383.0,1604074355534.3
Subj_14_MMH_One_R_04kg_Trial_1_EMG_data.csv,34800,1604074691048.0,1604074759643.49
Subj_14_MMH_One_R_04kg_Trial_2_EMG_data.csv,34200,1604074763787.0,1604074833028.29
Subj_14_MMH_One_R_04kg_Trial_3_EMG_data.csv,33000,1604074848915.0,1604074915686.41
Subj_14_MVC_All_L_EMG_data.csv,28650,1604076917448.0,1604076981397.66
Subj_14_MVC_All_R_EMG_data.csv,24300,1604076919429.0,1604076972250.85
